     27.8468513601 a       431     0    15     1    11
    -16.5423341240 a       432     0    15     1    12
     17.0722360231 a       433     0    15     1    13
      6.6055870038 a       434     0    15     1    14
    -10.5603557952 a       435     0    15     1    15
      5.2308848165 a       436     0    15     1    16
     -9.8880809446 a       437     0    15     1    17
      1.1519654560 a       438     0    15     1    18
     -7.7062190634 a       439     0    15     1    19
    -16.3603591269 a       440     0    15     1    20
      7.6036631560 a       441     0    15     1    21
     19.7445982943 a       442     0    15     1    22
      8.4971544130 a       443     0    15     1    23
     14.5378201131 a       444     0    15     1    24
     -2.8215004485 a       445     0    15     1    25
      1.7112780983 a       446     0    15     1    26
     -9.9587909868 a       447     0    15     1    27
     -3.8039026882 a       448     0    15     1    28
    -19.1992464957 a       449     0    15     1    29
      4.5789535691 a       450     0    15     1    30
    -10.4748271919 a       451     0    16     1     1
     -8.1358994592 a       452     0    16     1     2
    -12.0797610303 a       453     0    16     1     3
      9.4041649611 a       454     0    16     1     4
     -4.9264855888 a       455     0    16     1     5
     -7.7917974797 a       456     0    16     1     6
    -11.2797104578 a       457     0    16     1     7
     -1.4755385061 a       458     0    16     1     8
     14.4788184567 a       459     0    16     1     9
     14.5299305782 a       460     0    16     1    10
    -11.2556788369 a       461     0    16     1    11
    -13.3574691193 a       462     0    16     1    12
     20.7886784510 a       463     0    16     1    13
      7.2146292926 a       464     0    16     1    14
     15.0165932418 a       465     0    16     1    15
     12.1998759159 a       466     0    16     1    16
      6.8334601752 a       467     0    16     1    17
     -2.2996847780 a       468     0    16     1    18
      5.8907543916 a       469     0    16     1    19
      4.9699147506 a       470     0    16     1    20
      3.7301115331 a       471     0    16     1    21
     -5.1565261044 a       472     0    16     1    22
     -8.0406554252 a       473     0    16     1    23
    -17.5333541800 a       474     0    16     1    24
      0.1950502917 a       475     0    16     1    25
      4.2539806507 a       476     0    16     1    26
     -5.5585303205 a       477     0    16     1    27
     13.8855035557 a       478     0    16     1    28
     10.6628249023 a       479     0    16     1    29
     -9.5662320197 a       480     0    16     1    30
     19.6096956987 a       481     0    17     1     1
      5.0491172308 a       482     0    17     1     2
      3.0431657310 a       483     0    17     1     3
     -4.3535688180 a       484     0    17     1     4
      3.5103269063 a       485     0    17     1     5
     10.2872655758 a       486     0    17     1     6
      2.6609291844 a       487     0    17     1     7
      4.0629205446 a       488     0    17     1     8
    -12.2173396568 a       489     0    17     1     9
     -8.4102438749 a       490     0    17     1    10
     17.4405023185 a       491     0    17     1    11
    -10.7300226961 a       492     0    17     1    12
      5.6776760515 a       493     0    17     1    13
      3.0114628962 a       494     0    17     1    14
     -3.1799053363 a       495     0    17     1    15
      5.2094026160 a       496     0    17     1    16
